postcode,lat,lng,MSOA11CD
BS1 6JR,51.447838,-2.606222,E02003043
BS1 6JS,51.451103,-2.588134,E02006887
BS1 6JT,51.451982,-2.590547,E02006887
BS1 6JU,51.454511,-2.58845,E02006887
BS1 6JW,51.447628,-2.605212,E02003043
BS1 6JX,51.449779,-2.588936,E02006887
BS1 6JY,51.450193,-2.588682,E02006887
BS1 6JZ,51.450025,-2.588263,E02006887
BS1 6LA,51.454099,-2.589884,E02006887
BS1 6LB,51.453894,-2.589565,E02006887
BS1 6LE,51.450551,-2.58909,E02006887
BS1 6LF,51.450551,-2.58909,E02006887
BS1 6LH,51.454283,-2.588965,E02006887
BS1 6LP,51.450712,-2.590691,E02006887
BS1 6LQ,51.454132,-2.588346,E02006887
BS1 6LS,51.450189,-2.589531,E02006887
BS1 6LT,51.450874,-2.590592,E02006887
BS1 6LU,51.450186,-2.59015,E02006887
BS1 6LW,51.450804,-2.585236,E02006887
BS1 6LY,51.450735,-2.591454,E02006887
BS1 6NA,51.44953,-2.587913,E02006887
BS1 6NB,51.449532,-2.589309,E02006887
BS1 6NE,51.44973,-2.591396,E02006887
BS1 6NH,51.452371,-2.58481,E02006887
BS1 6NJ,51.448229,-2.587736,E02006887
BS1 6NL,51.448536,-2.58708,E02006887
BS1 6NN,51.44974,-2.590923,E02006887
BS1 6NP,51.452873,-2.590458,E02006887
BS1 6NW,51.448144,-2.588584,E02006887
BS1 6NZ,51.447812,-2.588407,E02006887
BS1 6PA,51.447512,-2.589036,E02006887
BS1 6PB,51.447753,-2.587715,E02006887
BS1 6PE,51.447963,-2.592251,E02003043
BS1 6PF,51.446914,-2.588237,E02006887
BS1 6PG,51.446914,-2.588237,E02006887
BS1 6PJ,51.447133,-2.587578,E02006887
BS1 6PL,51.448255,-2.58391,E02006887
BS1 6PN,51.450861,-2.582891,E02006887
BS1 6PP,51.451252,-2.5873,E02006887
BS1 6PQ,51.447133,-2.587578,E02006887
BS1 6PR,51.447005,-2.58431,E02006887
BS1 6PU,51.450857,-2.586965,E02006887
BS1 6PW,51.448034,-2.583303,E02006887
BS1 6PX,51.448427,-2.584055,E02006887
BS1 6QA,51.447951,-2.582264,E02006887
BS1 6QF,51.449712,-2.580617,E02006887
BS1 6QH,51.448923,-2.583545,E02006887
BS1 6QP,51.452832,-2.591407,E02006887
BS1 6QQ,51.449481,-2.581924,E02006887
BS1 6QR,51.452437,-2.591301,E02006887
BS1 6QS,51.448994,-2.581876,E02006887
BS1 6QT,51.447103,-2.593134,E02003043
BS1 6QX,51.446604,-2.59402,E02003043
BS1 6RA,51.447599,-2.589714,E02006887
BS1 6RB,51.447702,-2.590235,E02006887
BS1 6RD,51.452286,-2.585601,E02006887
BS1 6RE,51.44724,-2.589551,E02006887
BS1 6RF,51.446885,-2.590323,E02006887
BS1 6RH,51.446041,-2.590154,E02006887
BS1 6RJ,51.446294,-2.589783,E02006887
BS1 6RL,51.445985,-2.588772,E02006887
BS1 6RN,51.445985,-2.588772,E02006887
BS1 6RP,51.445717,-2.588409,E02006887
BS1 6RQ,51.446552,-2.590448,E02006887
BS1 6RR,51.445885,-2.588915,E02006887
BS1 6RS,51.446446,-2.588289,E02006887
BS1 6RT,51.446007,-2.587695,E02006887
BS1 6RU,51.446995,-2.586439,E02006887
BS1 6RW,51.446424,-2.589065,E02006887
BS1 6RX,51.447004,-2.586454,E02006887
BS1 6RY,51.446995,-2.586454,E02006887
BS1 6RZ,51.44646,-2.585526,E02006887
BS1 6SA,51.44646,-2.585526,E02006887
BS1 6SB,51.44646,-2.585526,E02006887
BS1 6SD,51.446975,-2.593965,E02003043
BS1 6SE,51.447801,-2.623218,E02003043
BS1 6SF,51.446652,-2.59333,E02003043
BS1 6SG,51.446538,-2.594938,E02003043
BS1 6SJ,51.44841,-2.591062,E02003043
BS1 6SP,51.448183,-2.59299,E02003043
BS1 6SQ,51.447609,-2.591182,E02003043
BS1 6SR,51.44891,-2.591488,E02003043
BS1 6SS,51.448073,-2.593806,E02003043
BS1 6ST,51.447593,-2.592606,E02003043
BS1 6SU,51.447762,-2.592997,E02003043
BS1 6SW,51.448218,-2.591779,E02003043
BS1 6SX,51.447215,-2.592286,E02003043
BS1 6SZ,51.446951,-2.593002,E02003043
BS1 6TA,51.447031,-2.591663,E02003043
BS1 6TB,51.446637,-2.591486,E02003043
BS1 6TD,51.446501,-2.591585,E02003043
BS1 6TE,51.446591,-2.591528,E02003043
BS1 6TF,51.446546,-2.591556,E02003043
BS1 6TG,51.44637,-2.592576,E02003043
BS1 6TJ,51.44789,-2.593907,E02003043
BS1 6TL,51.447671,-2.603702,E02003043
BS1 6TP,51.452873,-2.590458,E02006887
BS1 6TQ,51.446344,-2.592446,E02003043
BS1 6TR,51.447908,-2.611878,E02003043
BS1 6TS,51.446829,-2.611806,E02003043
BS1 6TT,51.447045,-2.611451,E02003043
BS1 6TY,51.44925,-2.608011,E02003043
BS1 6TZ,51.448172,-2.609479,E02003043
BS1 6UA,51.446765,-2.596408,E02003043
BS1 6UB,51.447083,-2.595578,E02003043
BS1 6UD,51.447003,-2.600313,E02003043
BS1 6UE,51.4468,-2.592655,E02003043
BS1 6UF,51.446867,-2.602741,E02003043
BS1 6UG,51.447167,-2.605165,E02003043
BS1 6UH,51.44783,-2.611244,E02003043
BS1 6UJ,51.447247,-2.605754,E02003043
BS1 6UN,51.447416,-2.607871,E02003043
BS1 6UP,51.448536,-2.606951,E02003043
BS1 6UQ,51.446678,-2.601098,E02003043
BS1 6UT,51.447718,-2.609949,E02003043
BS1 6UU,51.447503,-2.610175,E02003043
BS1 6UW,51.446612,-2.599889,E02003043
BS1 6UX,51.446975,-2.609592,E02003043
BS1 6UY,51.447052,-2.60873,E02003043
BS1 6UZ,51.446612,-2.599889,E02003043
BS1 6WA,51.450127,-2.591243,E02006887
BS1 6WD,51.446498,-2.598997,E02003043
BS1 6WE,51.446405,-2.599828,E02003043
BS1 6WF,51.454551,-2.588985,E02006887
BS1 6WG,51.452324,-2.586911,E02006887
BS1 6WH,51.452324,-2.586911,E02006887
BS1 6WJ,51.450484,-2.591379,E02006887
BS1 6WL,51.45195,-2.589412,E02006887
BS1 6WN,51.451757,-2.590359,E02006887
BS1 6WP,51.446974,-2.599118,E02003043
BS1 6WQ,51.453949,-2.588905,E02006887
BS1 6WR,51.453949,-2.588905,E02006887
BS1 6WS,51.454287,-2.587859,E02006887
BS1 6WT,51.452376,-2.588928,E02006887
BS1 6WU,51.452376,-2.588928,E02006887
BS1 6WW,51.446315,-2.59957,E02003043
BS1 6WX,51.447951,-2.592598,E02003043
BS1 6XB,51.4484,-2.61223,E02003043
BS1 6XD,51.448098,-2.613392,E02003043
BS1 6XE,51.44767,-2.614379,E02003043
BS1 6XF,51.447259,-2.613884,E02003043
BS1 6XG,51.44633,-2.617342,E02003043
BS1 6XH,51.447022,-2.619622,E02003043
BS1 6XJ,51.447191,-2.618301,E02003043
BS1 6XL,51.447758,-2.618035,E02003043
BS1 6XN,51.447107,-2.622286,E02003043
BS1 6XQ,51.446641,-2.618567,E02003043
BS1 6XS,51.447676,-2.623401,E02003043
BS1 6XT,51.447173,-2.609323,E02003043
BS1 6XU,51.447641,-2.612925,E02003043
BS1 6XX,51.446893,-2.613289,E02003043
BS1 6XY,51.44723,-2.612459,E02003043
BS1 6ZA,51.447246,-2.59859,E02003043
BS1 6ZB,51.451596,-2.590127,E02006887
BS1 6ZD,51.451753,-2.589323,E02006887
BS1 6ZE,51.44677,-2.598569,E02003043
BS1 6ZF,51.446779,-2.598555,E02003043
BS1 6ZH,51.446331,-2.598275,E02003043
BS1 6ZJ,51.446833,-2.59857,E02003043
BS1 6ZL,51.446871,-2.598095,E02003043
BS1 6ZN,51.446945,-2.597636,E02003043
BS1 6ZP,51.446405,-2.59783,E02003043
BS1 9DA,51.458457,-2.574165,E02006887
BS1 9DB,51.458457,-2.574165,E02006887
BS1 9DL,51.458457,-2.574165,E02006887
BS1 9DY,51.458457,-2.574165,E02006887
BS1 9EA,51.458457,-2.574165,E02006887
BS1 9EP,51.458457,-2.574165,E02006887
BS1 9EU,51.458456,-2.574166,E02006887
BS1 9EW,51.458457,-2.574165,E02006887
BS1 9EX,51.458457,-2.574165,E02006887
BS1 9FB,51.458457,-2.574165,E02006887
BS1 9FP,51.458457,-2.574165,E02006887
BS1 9FW,51.458457,-2.574165,E02006887
BS1 9FY,51.458457,-2.574165,E02006887
BS1 9GG,51.458457,-2.574165,E02006887
BS1 9GU,51.458456,-2.574166,E02006887
BS1 9GX,51.458457,-2.574165,E02006887
BS1 9HA,51.458457,-2.574165,E02006887
BS1 9HD,51.458457,-2.574165,E02006887
BS1 9HF,51.458457,-2.574165,E02006887
BS1 9HH,51.458457,-2.574165,E02006887
BS1 9HJ,51.458457,-2.574165,E02006887
BS1 9HQ,51.458457,-2.574165,E02006887
BS1 9HR,51.458457,-2.574165,E02006887
BS1 9HS,51.458457,-2.574165,E02006887
BS1 9HT,51.458457,-2.574165,E02006887
BS1 9HY,51.458457,-2.574165,E02006887
BS1 9HZ,51.458457,-2.574165,E02006887
BS1 9JF,51.458457,-2.574165,E02006887
BS1 9JJ,51.458456,-2.574166,E02006887
BS1 9JP,51.458457,-2.574165,E02006887
BS1 9JQ,51.458457,-2.574165,E02006887
BS1 9JR,51.458457,-2.574165,E02006887
BS1 9JW,51.458457,-2.574165,E02006887
BS1 9JX,51.458457,-2.574165,E02006887
BS1 9JY,51.458456,-2.574166,E02006887
BS1 9JZ,51.458457,-2.574165,E02006887
BS1 9LE,51.458457,-2.574165,E02006887
BS1 9LG,51.458457,-2.574165,E02006887
BS1 9LL,51.458457,-2.574165,E02006887
BS1 9LN,51.458456,-2.574166,E02006887
BS1 9LP,51.458456,-2.574166,E02006887
BS1 9LR,51.458456,-2.574166,E02006887
BS1 9LU,51.458456,-2.574166,E02006887
BS1 9LX,51.458456,-2.574166,E02006887
BS1 9LZ,51.458456,-2.574166,E02006887
BS1 9NA,51.458456,-2.574166,E02006887
BS1 9ND,51.458456,-2.574166,E02006887
BS1 9NE,51.458456,-2.574166,E02006887
BS1 9NF,51.458456,-2.574166,E02006887
BS1 9NN,51.458456,-2.574166,E02006887
BS1 9SA,51.452608,-2.601982,E02003043
BS1 9SB,51.452608,-2.601982,E02003043
BS1 9SD,51.452608,-2.601982,E02003043
BS1 9SE,51.452608,-2.601982,E02003043
BS1 9SF,51.452608,-2.601982,E02003043
BS1 9SG,51.452608,-2.601982,E02003043
BS1 9SH,51.452608,-2.601982,E02003043
BS1 9WD,51.458457,-2.574165,E02006887
BS1 9WS,51.458457,-2.574165,E02006887
BS1 9XQ,51.447336,-2.622766,E02003043
BS1 9ZP,51.452608,-2.601982,E02003043
BS10 5AA,51.491352,-2.594832,E02003015
BS10 5AB,51.491268,-2.593635,E02003015
BS10 5AD,51.490968,-2.592707,E02003015
BS10 5AE,51.491668,-2.591204,E02003015
BS10 5AF,51.49225,-2.588158,E02003015
BS10 5AG,51.491805,-2.58893,E02003015
BS10 5AH,51.492554,-2.588436,E02003015
BS10 5AJ,51.49265,-2.589128,E02003015
BS10 5AL,51.493247,-2.58843,E02003015
BS10 5AN,51.491131,-2.58715,E02003021
BS10 5AP,51.490554,-2.589173,E02003015
BS10 5AQ,51.493046,-2.588946,E02003015
BS10 5AR,51.48976,-2.589696,E02003015
BS10 5AS,51.48987,-2.592967,E02003015
BS10 5AT,51.489982,-2.59209,E02003015
BS10 5AU,51.490587,-2.591709,E02003015
BS10 5AW,51.4913,-2.587526,E02003015
BS10 5AX,51.490933,-2.590777,E02003015
BS10 5AY,51.491436,-2.58917,E02003015
BS10 5AZ,51.491078,-2.588762,E02003015
BS10 5BA,51.492574,-2.591605,E02003015
BS10 5BB,51.492909,-2.591263,E02003015
BS10 5BD,51.493776,-2.593968,E02003015
BS10 5BE,51.49003,-2.587942,E02003015
BS10 5BG,51.489891,-2.588718,E02003015
BS10 5BH,51.493171,-2.599808,E02003015
BS10 5BJ,51.49433,-2.598225,E02003015
BS10 5BL,51.493899,-2.598147,E02003015
BS10 5BN,51.493256,-2.597303,E02003015
BS10 5BP,51.492664,-2.596892,E02003015
BS10 5BS,51.493449,-2.596413,E02003015
BS10 5BT,51.494541,-2.595563,E02003015
BS10 5BU,51.495093,-2.59495,E02003015
BS10 5BW,51.493262,-2.597894,E02003015
BS10 5BX,51.492136,-2.594768,E02003015
BS10 5BY,51.49254,-2.594831,E02003015
BS10 5BZ,51.492689,-2.593853,E02003015
BS10 5DA,51.492326,-2.592739,E02003015
BS10 5DB,51.491929,-2.592922,E02003015
BS10 5DD,51.491946,-2.591323,E02003015
BS10 5DF,51.4932,-2.590619,E02003015
BS10 5DJ,51.495106,-2.59926,E02003015
BS10 5DL,51.492638,-2.605448,E02003017
BS10 5DQ,51.500082,-2.595174,E02003013
BS10 5DR,51.494231,-2.601681,E02003015
BS10 5DS,51.493783,-2.601387,E02003015
BS10 5DT,51.494354,-2.60223,E02003017
BS10 5DU,51.49512,-2.601694,E02003017
BS10 5DW,51.493278,-2.603555,E02003017
BS10 5DX,51.495179,-2.601016,E02003017
BS10 5DY,51.495528,-2.600979,E02003017
BS10 5DZ,51.495437,-2.601209,E02003017
BS10 5EA,51.49521,-2.600253,E02003015
BS10 5ED,51.494959,-2.599962,E02003015
BS10 5EE,51.494885,-2.602237,E02003017
BS10 5EF,51.495475,-2.602907,E02003017
BS10 5EG,51.495804,-2.601845,E02003017
BS10 5EH,51.497046,-2.601689,E02003013
BS10 5EJ,51.496241,-2.600699,E02003013
BS10 5EL,51.496574,-2.598902,E02003013
BS10 5EN,51.496253,-2.598524,E02003015
BS10 5EP,51.495378,-2.598959,E02003015
BS10 5EQ,51.496135,-2.602109,E02003017
BS10 5ES,51.495279,-2.597301,E02003015
BS10 5ET,51.494588,-2.598689,E02003015
BS10 5EU,51.49374,-2.600812,E02003015
BS10 5EW,51.496084,-2.59806,E02003015
BS10 5EX,51.494301,-2.600342,E02003015
BS10 5EY,51.495348,-2.596063,E02003015
BS10 5FD,51.506302,-2.593771,E02003013
BS10 5FE,51.4982,-2.597269,E02003013
BS10 5FG,51.490921,-2.591425,E02003015
BS10 5FH,51.490797,-2.592849,E02003015
BS10 5FJ,51.497948,-2.597194,E02003013
BS10 5FL,51.495885,-2.60006,E02003013
BS10 5FN,51.499228,-2.591662,E02003015
BS10 5FP,51.49562,-2.598877,E02003015
BS10 5HB,51.490618,-2.592688,E02003015
BS10 5HD,51.502652,-2.59721,E02003013
BS10 5HE,51.493107,-2.606981,E02003017
BS10 5HG,51.492973,-2.606592,E02003017
BS10 5HH,51.4961,-2.605537,E02003017
BS10 5HJ,51.496052,-2.606026,E02003017
BS10 5HL,51.496255,-2.606735,E02003017
BS10 5HN,51.496158,-2.606344,E02003017
BS10 5HQ,51.493278,-2.605211,E02003017
BS10 5HU,51.502419,-2.593634,E02003013
BS10 5HW,51.494189,-2.606434,E02003017
BS10 5HY,51.494476,-2.604838,E02003017
BS10 5HZ,51.495361,-2.604087,E02003017
BS10 5JA,51.49409,-2.604632,E02003017
BS10 5JB,51.495246,-2.603667,E02003017
BS10 5JD,51.494575,-2.603111,E02003017
BS10 5JE,51.496435,-2.603208,E02003017
BS10 5JF,51.496465,-2.602618,E02003017
BS10 5JG,51.498185,-2.602222,E02003017
BS10 5JH,51.498805,-2.598802,E02003013
BS10 5JJ,51.500368,-2.597223,E02003013
BS10 5JL,51.500054,-2.597061,E02003013
BS10 5JN,51.501962,-2.595054,E02003013
BS10 5JP,51.501007,-2.59533,E02003013
BS10 5JQ,51.498232,-2.60169,E02003013
BS10 5JR,51.501733,-2.594101,E02003013
BS10 5JS,51.501474,-2.593737,E02003013
BS10 5JT,51.500318,-2.594673,E02003013
BS10 5JU,51.499898,-2.595964,E02003013
BS10 5JW,51.501643,-2.595929,E02003013
BS10 5JX,51.500067,-2.596283,E02003013
BS10 5JY,51.498953,-2.597896,E02003013
BS10 5JZ,51.49873,-2.597505,E02003013
BS10 5LG,51.501066,-2.592709,E02003013
BS10 5LH,51.496236,-2.596278,E02003015
BS10 5LJ,51.496258,-2.5957,E02003015
BS10 5LL,51.496281,-2.594721,E02003015
BS10 5LN,51.496968,-2.595854,E02003015
BS10 5LP,51.497956,-2.595982,E02003015
BS10 5LQ,51.501028,-2.59284,E02003013
BS10 5LR,51.497338,-2.595455,E02003015
BS10 5LS,51.498681,-2.596611,E02003013
BS10 5LT,51.499346,-2.594891,E02003013
BS10 5LU,51.499513,-2.595714,E02003013
BS10 5LW,51.497898,-2.596687,E02003013
BS10 5LX,51.499021,-2.593431,E02003015
BS10 5LY,51.499789,-2.592735,E02003015
BS10 5LZ,51.500876,-2.592937,E02003013
BS10 5NA,51.501251,-2.59336,E02003013
BS10 5NB,51.494806,-2.591016,E02003015
BS10 5NE,51.500601,-2.592098,E02003015
BS10 5NF,51.501841,-2.590428,E02003015
BS10 5NG,51.502263,-2.590435,E02003013
BS10 5NH,51.502741,-2.58861,E02003015
BS10 5NJ,51.502293,-2.588259,E02003015
BS10 5NL,51.50309,-2.588831,E02003013
BS10 5NQ,51.502539,-2.591172,E02003013
BS10 5NZ,51.502598,-2.60254,E02003013
BS10 5PA,51.501617,-2.600986,E02003013
BS10 5PB,51.50216,-2.600215,E02003013
BS10 5PD,51.500581,-2.599603,E02003013
BS10 5PE,51.499596,-2.598712,E02003013
BS10 5PF,51.500093,-2.598257,E02003013
BS10 5PG,51.49958,-2.60021,E02003013
BS10 5PH,51.498888,-2.6001,E02003013
BS10 5PJ,51.498391,-2.598897,E02003013
BS10 5PL,51.497845,-2.597984,E02003013
BS10 5PN,51.497914,-2.598906,E02003013
BS10 5PP,51.498969,-2.601644,E02003017
BS10 5PQ,51.499106,-2.599598,E02003013
BS10 5PR,51.49925,-2.601215,E02003013
BS10 5PU,51.499671,-2.605123,E02003013
BS10 5PW,51.498572,-2.600441,E02003013
BS10 5PX,51.500014,-2.604883,E02003013
BS10 5PY,51.500078,-2.608026,E02003013
BS10 5PZ,51.500344,-2.607178,E02003013
BS10 5QA,51.497877,-2.600907,E02003013
BS10 5QB,51.497346,-2.600901,E02003013
BS10 5QD,51.497201,-2.599143,E02003013
BS10 5QH,51.501844,-2.602285,E02003013
BS10 5QJ,51.500929,-2.601913,E02003013
BS10 5QL,51.501704,-2.601534,E02003013
BS10 5QN,51.500634,-2.603364,E02003013
BS10 5QP,51.50002,-2.601959,E02003013
BS10 5QR,51.500513,-2.600596,E02003013
BS10 5QS,51.501704,-2.598105,E02003013
BS10 5QT,51.502862,-2.594893,E02003013
BS10 5QU,51.502585,-2.594544,E02003013
BS10 5QW,51.500666,-2.602313,E02003013
BS10 5QX,51.501371,-2.598014,E02003013
BS10 5QY,51.50195,-2.599247,E02003013
BS10 5QZ,51.502555,-2.600364,E02003013
BS10 5RA,51.502356,-2.598834,E02003013
BS10 5RB,51.501971,-2.598613,E02003013
BS10 5RD,51.502137,-2.597679,E02003013
BS10 5RE,51.502676,-2.596058,E02003013
BS10 5RF,51.503138,-2.595372,E02003013
BS10 5RG,51.502976,-2.597257,E02003013
BS10 5RH,51.503485,-2.596097,E02003013
BS10 5RJ,51.503383,-2.594886,E02003013
BS10 5RL,51.503476,-2.597984,E02003013
BS10 5RN,51.503717,-2.598189,E02003013
BS10 5RP,51.504723,-2.59486,E02003013
BS10 5RQ,51.50319,-2.597592,E02003013
BS10 5RR,51.504274,-2.596496,E02003013
BS10 5RW,51.504377,-2.595763,E02003013
BS10 5SA,51.501609,-2.591579,E02003013
BS10 5SB,51.502031,-2.592102,E02003013
BS10 5SD,51.50175,-2.592473,E02003013
BS10 5SE,51.502852,-2.591536,E02003013
BS10 5SF,51.504033,-2.589088,E02003013
BS10 5SG,51.504338,-2.589337,E02003013
BS10 5SH,51.503763,-2.591029,E02003013
BS10 5SJ,51.504593,-2.590449,E02003013
BS10 5SL,51.504524,-2.589829,E02003013
BS10 5SN,51.505623,-2.589497,E02003013
BS10 5SP,51.504905,-2.592701,E02003013
BS10 5SQ,51.502919,-2.590372,E02003013
BS10 5SR,51.504714,-2.593088,E02003013
BS10 5SS,51.503424,-2.592178,E02003013
BS10 5ST,51.503017,-2.592648,E02003013
BS10 5SU,51.502718,-2.593062,E02003013
BS10 5SW,51.505873,-2.591633,E02003013
BS10 5SX,51.504541,-2.593575,E02003013
BS10 5SY,51.504117,-2.593915,E02003013
BS10 5SZ,51.504096,-2.594362,E02003013
BS10 5WS,51.494023,-2.619179,E02003017
BS10 6AA,51.511487,-2.60149,E02003012
BS10 6AB,51.497698,-2.614562,E02003013
BS10 6AF,51.499595,-2.611274,E02003013
BS10 6AG,51.499915,-2.61164,E02003013
BS10 6AH,51.500133,-2.609725,E02003013
BS10 6AJ,51.501,-2.60723,E02003013
BS10 6AL,51.50146,-2.607078,E02003013
BS10 6AN,51.50159,-2.607929,E02003013
BS10 6AP,51.502132,-2.603931,E02003013
BS10 6AQ,51.500733,-2.610151,E02003013
BS10 6AR,51.502593,-2.605292,E02003013
BS10 6AS,51.503298,-2.602881,E02003013
BS10 6AT,51.503724,-2.602238,E02003013
BS10 6AU,51.498279,-2.615218,E02003013
BS10 6AW,51.501594,-2.605523,E02003013
BS10 6AX,51.499505,-2.612958,E02003013
BS10 6AY,51.497258,-2.612527,E02003013
BS10 6AZ,51.498277,-2.613936,E02003013
BS10 6BA,51.503645,-2.60179,E02003013
BS10 6BB,51.504474,-2.599626,E02003013
BS10 6BD,51.50556,-2.596528,E02003013
BS10 6BE,51.505226,-2.595054,E02003013
BS10 6BG,51.504532,-2.597033,E02003013
BS10 6BN,51.501041,-2.609737,E02003013
BS10 6BP,51.506244,-2.594577,E02003013
BS10 6BQ,51.503766,-2.599242,E02003013
BS10 6BS,51.507119,-2.595914,E02003013
BS10 6BT,51.507507,-2.595674,E02003013
BS10 6BU,51.508547,-2.597993,E02003013
BS10 6BW,51.508724,-2.59667,E02003013
BS10 6BX,51.508863,-2.597666,E02003013
BS10 6BY,51.510375,-2.600856,E02003013
BS10 6BZ,51.509407,-2.596765,E02003013
BS10 6DA,51.505186,-2.604548,E02003013
BS10 6DB,51.505027,-2.60407,E02003013
BS10 6DD,51.505264,-2.603483,E02003013
BS10 6DE,51.50493,-2.603608,E02003013
BS10 6DF,51.50477,-2.601618,E02003013
BS10 6DG,51.501062,-2.609147,E02003013
BS10 6DH,51.50185,-2.608106,E02003013
BS10 6DJ,51.502712,-2.608362,E02003013
BS10 6DL,51.503874,-2.607916,E02003013
BS10 6DN,51.502759,-2.607615,E02003013
BS10 6DP,51.502779,-2.605483,E02003013
BS10 6DQ,51.501625,-2.609846,E02003013
BS10 6DR,51.504004,-2.605411,E02003013
BS10 6DS,51.504684,-2.605997,E02003013
BS10 6DT,51.504794,-2.607468,E02003013
BS10 6DU,51.505254,-2.605284,E02003013
BS10 6DW,51.501955,-2.606969,E02003013
BS10 6DX,51.50594,-2.603189,E02003013
BS10 6DY,51.505388,-2.601815,E02003013
BS10 6DZ,51.505052,-2.6006,E02003013
BS10 6EA,51.504168,-2.601408,E02003013
BS10 6EB,51.504642,-2.600004,E02003013
BS10 6ED,51.505194,-2.599462,E02003013
BS10 6EE,51.505676,-2.600218,E02003013
BS10 6EF,51.505943,-2.597325,E02003013
BS10 6EG,51.505638,-2.597119,E02003013
BS10 6EH,51.507338,-2.596926,E02003013
BS10 6EJ,51.507282,-2.5974,E02003013
BS10 6EL,51.506238,-2.597632,E02003013
BS10 6EN,51.506737,-2.598431,E02003013
BS10 6EP,51.507386,-2.599923,E02003013
BS10 6EQ,51.506194,-2.595571,E02003013
BS10 6ER,51.507298,-2.599562,E02003013
BS10 6ES,51.505953,-2.600553,E02003013
BS10 6ET,51.506077,-2.600929,E02003013
BS10 6EW,51.508121,-2.598636,E02003013
BS10 6EX,51.508576,-2.599218,E02003013
BS10 6EY,51.506958,-2.599298,E02003013
BS10 6EZ,51.501845,-2.61217,E02003013
BS10 6FB,51.507957,-2.612713,E02003012
BS10 6FD,51.506903,-2.614745,E02003012
BS10 6FE,51.511667,-2.60122,E02003012
BS10 6FF,51.512262,-2.599211,E02003012
BS10 6FG,51.516642,-2.595349,E02003094
BS10 6FH,51.512658,-2.614794,E02003012
BS10 6FL,51.50747,-2.602491,E02003013
BS10 6FP,51.507932,-2.601978,E02003013
BS10 6FW,51.507598,-2.602147,E02003013
BS10 6FX,51.507187,-2.601622,E02003013
BS10 6HA,51.500917,-2.611119,E02003013
BS10 6HB,51.502595,-2.610046,E02003013
BS10 6HD,51.504156,-2.609015,E02003013
BS10 6HE,51.505575,-2.607637,E02003013
BS10 6HF,51.506473,-2.606092,E02003013
BS10 6HG,51.507319,-2.604259,E02003013
BS10 6HH,51.506887,-2.600695,E02003013
BS10 6HJ,51.506048,-2.599545,E02003013
BS10 6HL,51.505093,-2.598092,E02003013
BS10 6HN,51.506182,-2.601492,E02003013
BS10 6HP,51.506008,-2.60211,E02003013
BS10 6HQ,51.507076,-2.602541,E02003013
BS10 6HR,51.506227,-2.603337,E02003013
BS10 6HS,51.506974,-2.603203,E02003013
BS10 6HT,51.505797,-2.604686,E02003013
BS10 6HU,51.506334,-2.605154,E02003013
BS10 6HW,51.50528,-2.602042,E02003013
BS10 6HX,51.505414,-2.605732,E02003013
BS10 6HY,51.506604,-2.601714,E02003013
BS10 6HZ,51.508041,-2.600119,E02003013
BS10 6JA,51.511888,-2.598757,E02003013
BS10 6JB,51.510964,-2.600057,E02003013
BS10 6JD,51.511523,-2.598032,E02003013
BS10 6JE,51.511903,-2.597533,E02003013
BS10 6JF,51.511285,-2.59875,E02003013
BS10 6JG,51.508063,-2.608087,E02003012
BS10 6JN,51.510536,-2.606334,E02003012
BS10 6JP,51.510703,-2.603355,E02003012
BS10 6JQ,51.510901,-2.607102,E02003012
BS10 6JR,51.510146,-2.603461,E02003012
BS10 6JS,51.5117,-2.600383,E02003012
BS10 6JU,51.512529,-2.598161,E02003013
BS10 6JW,51.509875,-2.606889,E02003012
BS10 6JX,51.512914,-2.598569,E02003012
BS10 6JY,51.513745,-2.597759,E02003012
BS10 6JZ,51.513813,-2.596808,E02003013
BS10 6LA,51.515041,-2.595729,E02003013
BS10 6LB,51.517529,-2.597767,E02003094
BS10 6LD,51.513548,-2.595897,E02003013
BS10 6LE,51.513329,-2.596399,E02003013
BS10 6LF,51.512358,-2.5964,E02003013
BS10 6LG,51.512042,-2.596742,E02003013
BS10 6LH,51.514734,-2.594227,E02003013
BS10 6LJ,51.512896,-2.593136,E02003013
BS10 6LL,51.512711,-2.592514,E02003013
BS10 6LN,51.513525,-2.593288,E02003013
BS10 6LP,51.513729,-2.593824,E02003013
BS10 6LQ,51.51293,-2.597071,E02003013
BS10 6LR,51.513281,-2.595389,E02003013
BS10 6LS,51.512619,-2.594631,E02003013
BS10 6LT,51.513769,-2.59479,E02003013
BS10 6LU,51.515108,-2.59328,E02003013
BS10 6LW,51.51228,-2.594065,E02003013
BS10 6LX,51.514737,-2.593722,E02003013
BS10 6LY,51.515692,-2.595104,E02003094
BS10 6LZ,51.513711,-2.592008,E02003013
BS10 6NA,51.508935,-2.613358,E02003012
BS10 6NB,51.507358,-2.613671,E02003012
BS10 6ND,51.509139,-2.605249,E02003012
BS10 6NE,51.507765,-2.604885,E02003013
BS10 6NF,51.508791,-2.606139,E02003012
BS10 6NG,51.503132,-2.612272,E02003013
BS10 6NL,51.506125,-2.609013,E02003013
